id,time,S,I,R
5,78,0,919,4081
5,79,0,886,4114
4,0,4999,1,0
4,1,4999,1,0
4,2,4999,1,0
4,3,4999,1,0
4,4,4999,1,0
4,5,4999,1,0
4,6,4999,1,0
4,7,4999,1,0
4,8,4999,1,0
4,9,4998,2,0
4,10,4997,3,0
4,11,4966,4,30
4,12,4932,8,60
4,13,4893,17,90
4,14,4854,26,120
4,15,4812,37,151
4,16,4761,56,183
4,17,4712,74,214
4,18,4626,130,244
4,19,4528,197,275
4,20,4380,311,309
4,21,4172,484,344
4,22,3906,710,384
4,23,3571,1006,423
4,24,3114,1416,470
4,25,2611,1856,533
4,26,2090,2310,600
4,27,1574,2745,681
4,28,1139,3088,773
4,29,778,3361,861
4,30,515,3542,943
4,31,325,3629,1046
4,32,201,3656,1143
4,33,138,3623,1239
4,34,77,3584,1339
4,35,43,3521,1436
4,36,26,3443,1531
4,37,19,3360,1621
4,38,13,3278,1709
4,39,6,3215,1779
4,40,3,3129,1868
4,41,3,3049,1948
4,42,2,2967,2031
4,43,1,2883,2116
4,44,1,2805,2194
4,45,0,2721,2279
4,46,0,2652,2348
4,47,0,2579,2421
4,48,0,2511,2489
4,49,0,2438,2562
4,50,0,2381,2619
4,51,0,2311,2689
4,52,0,2243,2757
4,53,0,2181,2819
4,54,0,2125,2875
4,55,0,2072,2928
4,56,0,2020,2980
4,57,0,1961,3039
4,58,0,1908,3092
4,59,0,1854,3146
4,60,0,1794,3206
4,61,0,1729,3271
4,62,0,1686,3314
4,63,0,1636,3364
4,64,0,1584,3416
4,65,0,1540,3460
4,66,0,1498,3502
4,67,0,1446,3554
4,68,0,1403,3597
4,69,0,1364,3636
4,70,0,1318,3682
4,71,0,1274,3726
4,72,0,1230,3770
4,73,0,1192,3808
4,74,0,1151,3849
4,75,0,1113,3887
4,76,0,1079,3921
4,77,0,1047,3953
4,78,0,1024,3976
4,79,0,995,4005
15,0,4999,1,0
15,1,4997,3,0
15,2,4995,5,0
15,3,4987,13,0
15,4,4980,20,0
15,5,4969,31,0
15,6,4942,58,0
15,7,4909,91,0
15,8,4850,149,1
15,9,4778,218,4
15,10,4659,334,7
15,11,4443,512,45
15,12,4119,796,85
15,13,3710,1159,131
15,14,3197,1615,188
15,15,2606,2137,257
15,16,2027,2648,325
15,17,1436,3155,409
15,18,924,3577,499
15,19,606,3787,607
15,20,394,3894,712
15,21,247,3937,816
15,22,151,3939,910
15,23,102,3877,1021
15,24,67,3816,1117
15,25,46,3731,1223
15,26,31,3638,1331
15,27,20,3558,1422
15,28,12,3460,1528
15,29,9,3355,1636
15,30,3,3253,1744
15,31,3,3173,1824
15,32,1,3086,1913
15,33,0,3004,1996
15,34,0,2914,2086
15,35,0,2848,2152
15,36,0,2773,2227
15,37,0,2702,2298
15,38,0,2630,2370
15,39,0,2552,2448
15,40,0,2485,2515
15,41,0,2431,2569
15,42,0,2371,2629
15,43,0,2314,2686
15,44,0,2254,2746
15,45,0,2190,2810
15,46,0,2115,2885
15,47,0,2062,2938
15,48,0,2004,2996
15,49,0,1946,3054
15,50,0,1888,3112
15,51,0,1831,3169
15,52,0,1772,3228
15,53,0,1727,3273
15,54,0,1684,3316
15,55,0,1652,3348
15,56,0,1612,3388
15,57,0,1565,3435
15,58,0,1526,3474
15,59,0,1485,3515
15,60,0,1442,3558
15,61,0,1402,3598
15,62,0,1360,3640
15,63,0,1316,3684
15,64,0,1277,3723
15,65,0,1234,3766
15,66,0,1202,3798
15,67,0,1172,3828
15,68,0,1143,3857
15,69,0,1104,3896
15,70,0,1066,3934
15,71,0,1039,3961
15,72,0,1010,3990
15,73,0,979,4021
15,74,0,950,4050
15,75,0,918,4082
15,76,0,885,4115
15,77,0,854,4146
15,78,0,832,4168
15,79,0,806,4194
16,0,4999,1,0
16,1,4999,1,0
16,2,4999,1,0
16,3,4999,1,0
16,4,4999,1,0
16,5,4999,1,0
16,6,4999,1,0
16,7,4999,1,0
16,8,4998,2,0
16,9,4997,3,0
16,10,4996,4,0
16,11,4965,5,30
16,12,4933,7,60
16,13,4900,10,90
16,14,4860,20,120
16,15,4822,26,152
16,16,4779,39,182
16,17,4721,66,213
16,18,4648,109,243
16,19,4557,170,273
16,20,4426,264,310
16,21,4274,381,345
16,22,4040,579,381
16,23,3735,843,422
16,24,3363,1168,469
16,25,2926,1559,515
16,26,2400,2030,570
16,27,1869,2487,644
16,28,1372,2907,721
16,29,947,3243,810
16,30,624,3475,901
16,31,405,3599,996
16,32,252,3636,1112
16,33,165,3634,1201
16,34,106,3587,1307
16,35,67,3520,1413
16,36,45,3446,1509
16,37,28,3372,1600
16,38,18,3290,1692
16,39,8,3218,1774
16,40,6,3124,1870
16,41,3,3045,1952
16,42,0,2970,2030
16,43,0,2896,2104
16,44,0,2827,2173
16,45,0,2735,2265
16,46,0,2668,2332
16,47,0,2594,2406
16,48,0,2529,2471
16,49,0,2447,2553
16,50,0,2386,2614
16,51,0,2322,2678
16,52,0,2255,2745
16,53,0,2186,2814
16,54,0,2124,2876
16,55,0,2076,2924
16,56,0,2023,2977
16,57,0,1968,3032
16,58,0,1912,3088
16,59,0,1867,3133
16,60,0,1814,3186
16,61,0,1756,3244
16,62,0,1701,3299
16,63,0,1655,3345
16,64,0,1613,3387
16,65,0,1568,3432
16,66,0,1530,3470
16,67,0,1483,3517
16,68,0,1431,3569
16,69,0,1389,3611
16,70,0,1350,3650
16,71,0,1303,3697
16,72,0,1247,3753
16,73,0,1215,3785
16,74,0,1169,3831
16,75,0,1136,3864
16,76,0,1089,3911
16,77,0,1042,3958
16,78,0,1017,3983
16,79,0,978,4022
10,0,4999,1,0
10,1,4998,2,0
10,2,4997,3,0
10,3,4991,9,0
10,4,4985,15,0
10,5,4974,26,0
10,6,4961,39,0
10,7,4938,62,0
10,8,4900,99,1
10,9,4834,162,4
10,10,4739,255,6
10,11,4557,403,40
10,12,4315,612,73
10,13,3955,936,109
10,14,3501,1337,162
10,15,2971,1811,218
10,16,2381,2332,287
10,17,1787,2848,365
10,18,1223,3314,463
10,19,820,3610,570
10,20,500,3828,672
10,21,306,3914,780
10,22,197,3902,901
10,23,112,3889,999
10,24,75,3823,1102
10,25,40,3742,1218
10,26,20,3675,1305
10,27,12,3585,1403
10,28,8,3496,1496
10,29,3,3403,1594
10,30,3,3328,1669
10,31,1,3258,1741
10,32,1,3174,1825
10,33,1,3095,1904
10,34,0,3007,1993
10,35,0,2928,2072
10,36,0,2849,2151
10,37,0,2769,2231
10,38,0,2690,2310
10,39,0,2608,2392
10,40,0,2547,2453
10,41,0,2477,2523
10,42,0,2398,2602
10,43,0,2338,2662
10,44,0,2275,2725
10,45,0,2210,2790
10,46,0,2154,2846
10,47,0,2093,2907
10,48,0,2052,2948
10,49,0,1991,3009
10,50,0,1936,3064
10,51,0,1886,3114
10,52,0,1835,3165
10,53,0,1786,3214
10,54,0,1729,3271
10,55,0,1680,3320
10,56,0,1641,3359
10,57,0,1596,3404
10,58,0,1537,3463
10,59,0,1487,3513
10,60,0,1445,3555
10,61,0,1406,3594
10,62,0,1372,3628
10,63,0,1332,3668
10,64,0,1299,3701
10,65,0,1253,3747
10,66,0,1212,3788
10,67,0,1181,3819
10,68,0,1133,3867
10,69,0,1094,3906
10,70,0,1066,3934
10,71,0,1039,3961
10,72,0,1010,3990
10,73,0,976,4024
10,74,0,951,4049
10,75,0,926,4074
10,76,0,898,4102
10,77,0,875,4125
10,78,0,856,4144
10,79,0,827,4173
19,0,4999,1,0
19,1,4999,1,0
19,2,4998,2,0
19,3,4998,2,0
19,4,4997,3,0
19,5,4995,5,0
19,6,4992,8,0
19,7,4990,10,0
19,8,4985,15,0
19,9,4976,24,0
19,10,4966,34,0
19,11,4914,56,30
19,12,4848,90,62
19,13,4764,141,95
19,14,4660,211,129
19,15,4525,313,162
19,16,4319,482,199
19,17,4052,709,239
19,18,3701,1016,283
19,19,3262,1400,338
19,20,2731,1879,390
19,21,2141,2408,451
19,22,1602,2863,535
19,23,1135,3233,632
19,24,786,3491,723
19,25,530,3657,813
19,26,350,3746,904
19,27,230,3765,1005
19,28,142,3749,1109
19,29,95,3699,1206
19,30,67,3635,1298
19,31,41,3559,1400
19,32,23,3473,1504
19,33,9,3392,1599
19,34,5,3318,1677
19,35,5,3240,1755
19,36,3,3157,1840
19,37,3,3054,1943
19,38,2,2966,2032
19,39,2,2883,2115
19,40,2,2820,2178
19,41,0,2743,2257
19,42,0,2662,2338
19,43,0,2590,2410
19,44,0,2521,2479
19,45,0,2455,2545
19,46,0,2385,2615
19,47,0,2318,2682
19,48,0,2257,2743
19,49,0,2190,2810
19,50,0,2134,2866
19,51,0,2074,2926
19,52,0,2021,2979
19,53,0,1976,3024
19,54,0,1911,3089
19,55,0,1856,3144
19,56,0,1807,3193
19,57,0,1759,3241
19,58,0,1702,3298
19,59,0,1649,3351
19,60,0,1597,3403
19,61,0,1552,3448
19,62,0,1516,3484
19,63,0,1467,3533
19,64,0,1426,3574
19,65,0,1382,3618
19,66,0,1345,3655
19,67,0,1314,3686
19,68,0,1283,3717
19,69,0,1248,3752
19,70,0,1210,3790
19,71,0,1180,3820
19,72,0,1143,3857
19,73,0,1111,3889
19,74,0,1084,3916
19,75,0,1044,3956
19,76,0,1015,3985
19,77,0,976,4024
19,78,0,940,4060
19,79,0,911,4089
11,0,4999,1,0
11,1,4998,2,0
11,2,4994,6,0
11,3,4990,10,0
11,4,4985,15,0
11,5,4976,23,1
11,6,4965,32,3
11,7,4951,46,3
11,8,4927,69,4
11,9,4882,113,5
11,10,4817,171,12
11,11,4683,270,47
11,12,4494,424,82
11,13,4220,665,115
11,14,3855,986,159
11,15,3389,1403,208
11,16,2838,1898,264
11,17,2234,2433,333
11,18,1620,2967,413
11,19,1121,3380,499
11,20,720,3703,577
11,21,467,3849,684
11,22,289,3941,770
11,23,170,3964,866
11,24,119,3921,960
11,25,77,3861,1062
11,26,45,3813,1142
11,27,26,3729,1245
11,28,19,3649,1332
11,29,9,3553,1438
11,30,5,3451,1544
