id,time,S,I,R
8,77,2686,3967,3347
8,78,2512,4023,3465
8,79,2352,4063,3585
6,0,9999,1,0
6,1,9999,1,0
6,2,9999,1,0
6,3,9999,1,0
6,4,9999,1,0
6,5,9998,2,0
6,6,9998,2,0
6,7,9997,3,0
6,8,9996,3,1
6,9,9996,3,1
6,10,9996,3,1
6,11,9965,4,31
6,12,9934,5,61
6,13,9904,5,91
6,14,9874,5,121
6,15,9844,5,151
6,16,9813,6,181
6,17,9782,7,211
6,18,9750,9,241
6,19,9720,9,271
6,20,9687,12,301
6,21,9656,13,331
6,22,9624,15,361
6,23,9592,17,391
6,24,9561,17,422
6,25,9529,19,452
6,26,9496,22,482
6,27,9464,23,513
6,28,9430,26,544
6,29,9399,25,576
6,30,9366,27,607
6,31,9331,32,637
6,32,9299,31,670
6,33,9266,32,702
6,34,9230,38,732
6,35,9193,44,763
6,36,9159,46,795
6,37,9122,53,825
6,38,9086,59,855
6,39,9046,69,885
6,40,9009,74,917
6,41,8971,79,950
6,42,8928,92,980
6,43,8881,108,1011
6,44,8836,121,1043
6,45,8786,139,1075
6,46,8736,157,1107
6,47,8689,170,1141
6,48,8633,190,1177
6,49,8574,212,1214
6,50,8504,246,1250
6,51,8451,267,1282
6,52,8403,278,1319
6,53,8338,307,1355
6,54,8265,339,1396
6,55,8192,379,1429
6,56,8110,431,1459
6,57,8012,493,1495
6,58,7920,541,1539
6,59,7818,602,1580
6,60,7709,675,1616
6,61,7584,751,1665
6,62,7474,813,1713
6,63,7342,901,1757
6,64,7216,980,1804
6,65,7080,1061,1859
6,66,6944,1155,1901
6,67,6818,1217,1965
6,68,6655,1325,2020
6,69,6479,1437,2084
6,70,6316,1547,2137
6,71,6130,1672,2198
6,72,5949,1792,2259
6,73,5781,1888,2331
6,74,5606,1996,2398
6,75,5410,2119,2471
6,76,5222,2248,2530
6,77,5022,2378,2600
6,78,4810,2505,2685
6,79,4637,2589,2774
5,0,9999,1,0
5,1,9998,2,0
5,2,9998,2,0
5,3,9998,2,0
5,4,9998,2,0
5,5,9998,2,0
5,6,9998,2,0
5,7,9998,2,0
5,8,9998,1,1
5,9,9998,1,1
5,10,9998,1,1
5,11,9968,1,31
5,12,9938,1,61
5,13,9907,2,91
5,14,9877,2,121
5,15,9847,2,151
5,16,9817,2,181
5,17,9786,3,211
5,18,9756,3,241
5,19,9725,4,271
5,20,9695,4,301
5,21,9663,6,331
5,22,9631,8,361
5,23,9601,8,391
5,24,9569,9,422
5,25,9536,12,452
5,26,9504,14,482
5,27,9473,15,512
5,28,9440,17,543
5,29,9408,19,573
5,30,9372,24,604
5,31,9339,27,634
5,32,9305,29,666
5,33,9270,34,696
5,34,9234,39,727
5,35,9197,45,758
5,36,9165,47,788
5,37,9132,50,818
5,38,9098,53,849
5,39,9063,57,880
5,40,9027,61,912
5,41,8985,73,942
5,42,8941,83,976
5,43,8901,91,1008
5,44,8861,99,1040
5,45,8815,115,1070
5,46,8777,121,1102
5,47,8737,126,1137
