id,time,S,I,R
1,25,607,8084,1309
1,26,359,8157,1484
1,27,226,8108,1666
1,28,138,8022,1840
1,29,81,7889,2030
1,30,51,7743,2206
1,31,29,7592,2379
1,32,16,7430,2554
1,33,12,7294,2694
1,34,9,7133,2858
1,35,5,6985,3010
1,36,4,6812,3184
1,37,2,6673,3325
1,38,1,6552,3447
1,39,1,6426,3573
1,40,1,6269,3730
1,41,1,6103,3896
1,42,1,5967,4032
1,43,0,5854,4146
1,44,0,5729,4271
1,45,0,5590,4410
1,46,0,5443,4557
1,47,0,5342,4658
1,48,0,5240,4760
1,49,0,5110,4890
1,50,0,4990,5010
1,51,0,4877,5123
1,52,0,4771,5229
1,53,0,4654,5346
1,54,0,4555,5445
1,55,0,4448,5552
1,56,0,4353,5647
1,57,0,4262,5738
1,58,0,4137,5863
1,59,0,4042,5958
1,60,0,3952,6048
1,61,0,3857,6143
1,62,0,3768,6232
1,63,0,3679,6321
1,64,0,3584,6416
1,65,0,3488,6512
1,66,0,3415,6585
1,67,0,3332,6668
1,68,0,3240,6760
1,69,0,3159,6841
1,70,0,3074,6926
1,71,0,2994,7006
1,72,0,2929,7071
1,73,0,2861,7139
1,74,0,2802,7198
1,75,0,2729,7271
1,76,0,2675,7325
1,77,0,2608,7392
1,78,0,2543,7457
1,79,0,2486,7514
4,0,9999,1,0
4,1,9999,1,0
4,2,9997,3,0
4,3,9997,3,0
4,4,9996,4,0
4,5,9993,7,0
4,6,9988,12,0
4,7,9973,27,0
4,8,9952,48,0
4,9,9925,73,2
4,10,9877,120,3
4,11,9777,189,34
4,12,9649,282,69
4,13,9465,430,105
4,14,9189,668,143
4,15,8802,1004,194
4,16,8243,1520,237
4,17,7459,2244,297
4,18,6448,3179,373
4,19,5309,4220,471
4,20,4052,5352,596
4,21,2902,6358,740
4,22,1975,7146,879
4,23,1249,7694,1057
4,24,795,7983,1222
4,25,477,8126,1397
4,26,271,8166,1563
4,27,161,8066,1773
4,28,93,7965,1942
4,29,61,7821,2118
4,30,41,7667,2292
4,31,26,7492,2482
4,32,14,7337,2649
4,33,12,7166,2822
4,34,8,7004,2988
4,35,6,6835,3159
4,36,3,6665,3332
4,37,2,6519,3479
4,38,2,6369,3629
4,39,2,6209,3789
4,40,2,6055,3943
4,41,2,5893,4105
4,42,2,5763,4235
4,43,2,5613,4385
4,44,2,5497,4501
4,45,2,5347,4651
4,46,1,5224,4775
4,47,1,5115,4884
4,48,0,4991,5009
4,49,0,4874,5126
4,50,0,4751,5249
4,51,0,4641,5359
4,52,0,4525,5475
4,53,0,4419,5581
4,54,0,4302,5698
4,55,0,4203,5797
4,56,0,4110,5890
4,57,0,4015,5985
4,58,0,3931,6069
4,59,0,3830,6170
4,60,0,3752,6248
4,61,0,3666,6334
4,62,0,3591,6409
4,63,0,3504,6496
4,64,0,3408,6592
4,65,0,3326,6674
4,66,0,3263,6737
4,67,0,3179,6821
4,68,0,3114,6886
4,69,0,3038,6962
4,70,0,2969,7031
4,71,0,2904,7096
4,72,0,2841,7159
4,73,0,2780,7220
4,74,0,2712,7288
4,75,0,2644,7356
4,76,0,2584,7416
4,77,0,2516,7484
4,78,0,2451,7549
4,79,0,2395,7605
7,0,9999,1,0
7,1,9999,1,0
7,2,9999,1,0
7,3,9999,1,0
7,4,9997,3,0
7,5,9996,4,0
7,6,9995,5,0
7,7,9993,7,0
7,8,9989,9,2
7,9,9984,14,2
7,10,9979,19,2
7,11,9939,29,32
7,12,9894,44,62
7,13,9837,71,92
7,14,9755,121,124
7,15,9657,186,157
7,16,9536,274,190
7,17,9333,442,225
7,18,9038,696,266
7,19,8609,1089,302
7,20,7994,1656,350
7,21,7190,2397,413
7,22,6208,3308,484
7,23,5087,4322,591
7,24,3911,5381,708
7,25,2801,6354,845
7,26,1874,7104,1022
7,27,1174,7619,1207
7,28,755,7858,1387
7,29,476,7975,1549
7,30,289,7966,1745
7,31,164,7915,1921
7,32,97,7810,2093
7,33,56,7675,2269
7,34,35,7522,2443
7,35,21,7371,2608
7,36,13,7197,2790
7,37,6,7036,2958
7,38,5,6885,3110
7,39,3,6712,3285
7,40,1,6575,3424
7,41,1,6423,3576
7,42,1,6293,3706
7,43,0,6157,3843
7,44,0,6016,3984
7,45,0,5872,4128
7,46,0,5743,4257
7,47,0,5619,4381
7,48,0,5487,4513
7,49,0,5357,4643
7,50,0,5238,4762
7,51,0,5123,4877
7,52,0,5019,4981
7,53,0,4900,5100
7,54,0,4789,5211
7,55,0,4673,5327
7,56,0,4564,5436
7,57,0,4463,5537
7,58,0,4351,5649
7,59,0,4243,5757
7,60,0,4131,5869
7,61,0,4031,5969
7,62,0,3938,6062
7,63,0,3832,6168
7,64,0,3762,6238
7,65,0,3664,6336
7,66,0,3583,6417
7,67,0,3486,6514
7,68,0,3413,6587
7,69,0,3340,6660
7,70,0,3245,6755
7,71,0,3170,6830
7,72,0,3088,6912
7,73,0,3022,6978
7,74,0,2957,7043
7,75,0,2903,7097
7,76,0,2834,7166
7,77,0,2759,7241
7,78,0,2684,7316
7,79,0,2625,7375
15,0,9999,1,0
15,1,9998,2,0
15,2,9997,2,1
15,3,9997,2,1
15,4,9994,5,1
15,5,9992,7,1
15,6,9987,12,1
15,7,9980,19,1
15,8,9970,29,1
15,9,9956,43,1
15,10,9928,69,3
15,11,9852,112,36
15,12,9768,163,69
15,13,9631,267,102
15,14,9425,440,135
15,15,9142,682,176
15,16,8752,1027,221
15,17,8190,1535,275
15,18,7426,2237,337
15,19,6436,3142,422
15,20,5299,4187,514
15,21,4138,5238,624
15,22,3018,6232,750
15,23,2078,7033,889
15,24,1371,7585,1044
15,25,841,7914,1245
15,26,513,8050,1437
15,27,327,8031,1642
15,28,195,7964,1841
15,29,114,7845,2041
15,30,67,7719,2214
15,31,44,7561,2395
15,32,26,7414,2560
15,33,14,7275,2711
15,34,6,7112,2882
15,35,3,6957,3040
15,36,3,6782,3215
15,37,3,6630,3367
15,38,1,6475,3524
15,39,1,6300,3699
15,40,0,6167,3833
15,41,0,6023,3977
15,42,0,5906,4094
15,43,0,5766,4234
15,44,0,5638,4362
15,45,0,5506,4494
15,46,0,5378,4622
15,47,0,5256,4744
15,48,0,5142,4858
15,49,0,5037,4963
15,50,0,4904,5096
15,51,0,4791,5209
15,52,0,4689,5311
15,53,0,4574,5426
15,54,0,4468,5532
15,55,0,4368,5632
15,56,0,4255,5745
15,57,0,4161,5839
15,58,0,4057,5943
15,59,0,3974,6026
15,60,0,3880,6120
15,61,0,3791,6209
15,62,0,3697,6303
15,63,0,3613,6387
15,64,0,3539,6461
15,65,0,3456,6544
15,66,0,3389,6611
15,67,0,3315,6685
15,68,0,3221,6779
15,69,0,3143,6857
15,70,0,3054,6946
15,71,0,2991,7009
15,72,0,2917,7083
15,73,0,2843,7157
15,74,0,2778,7222
15,75,0,2716,7284
15,76,0,2646,7354
15,77,0,2568,7432
15,78,0,2506,7494
15,79,0,2441,7559
14,0,9999,1,0
14,1,9999,1,0
14,2,9999,1,0
14,3,9997,3,0
14,4,9997,3,0
14,5,9997,3,0
14,6,9996,4,0
14,7,9995,5,0
14,8,9988,12,0
14,9,9975,25,0
14,10,9961,39,0
14,11,9904,65,31
14,12,9829,110,61
14,13,9738,164,98
14,14,9613,258,129
14,15,9442,392,166
14,16,9209,589,202
14,17,8875,879,246
14,18,8391,1316,293
14,19,7729,1920,351
14,20,6816,2768,416
14,21,5736,3776,488
14,22,4526,4892,582
14,23,3372,5912,716
14,24,2347,6812,841
14,25,1551,7450,999
14,26,985,7851,1164
14,27,599,8038,1363
14,28,370,8079,1551
14,29,218,8045,1737
14,30,138,7926,1936
14,31,81,7799,2120
14,32,61,7636,2303
14,33,35,7492,2473
14,34,29,7326,2645
14,35,23,7165,2812
14,36,16,6996,2988
14,37,11,6846,3143
14,38,6,6695,3299
14,39,4,6545,3451
14,40,3,6395,3602
14,41,2,6254,3744
14,42,2,6125,3873
14,43,1,5993,4006
14,44,1,5858,4141
14,45,1,5719,4280
14,46,0,5587,4413
14,47,0,5424,4576
14,48,0,5303,4697
14,49,0,5175,4825
14,50,0,5062,4938
14,51,0,4935,5065
14,52,0,4811,5189
14,53,0,4714,5286
14,54,0,4592,5408
14,55,0,4486,5514
14,56,0,4374,5626
14,57,0,4278,5722
14,58,0,4170,5830
14,59,0,4076,5924
14,60,0,3994,6006
14,61,0,3914,6086
14,62,0,3819,6181
14,63,0,3731,6269
14,64,0,3658,6342
14,65,0,3579,6421
14,66,0,3490,6510
14,67,0,3403,6597
14,68,0,3325,6675
14,69,0,3242,6758
14,70,0,3182,6818
14,71,0,3104,6896
14,72,0,3028,6972
14,73,0,2961,7039
14,74,0,2887,7113
14,75,0,2812,7188
14,76,0,2734,7266
14,77,0,2658,7342
14,78,0,2595,7405
14,79,0,2539,7461
10,0,9999,1,0
10,1,9999,1,0
10,2,9999,1,0
10,3,9998,2,0
10,4,9997,3,0
10,5,9995,5,0
10,6,9995,5,0
10,7,9990,10,0
10,8,9981,19,0
10,9,9961,39,0
10,10,9938,61,1
10,11,9877,91,32
10,12,9790,147,63
10,13,9671,234,95
10,14,9503,369,128
10,15,9273,553,174
10,16,8910,878,212
10,17,8430,1309,261
10,18,7730,1956,314
10,19,6834,2778,388
10,20,5790,3741,469
10,21,4552,4879,569
10,22,3414,5907,679
10,23,2369,6793,838
10,24,1553,7447,1000
10,25,979,7830,1191
10,26,571,8029,1400
10,27,352,8068,1580
10,28,208,8020,1772
10,29,137,7900,1963
10,30,87,7772,2141
10,31,52,7632,2316
10,32,26,7484,2490
10,33,11,7320,2669
10,34,6,7175,2819
10,35,4,7020,2976
10,36,4,6856,3140
10,37,4,6695,3301
10,38,1,6539,3460
10,39,1,6396,3603
10,40,1,6253,3746
10,41,1,6100,3899
10,42,0,5949,4051
10,43,0,5807,4193
10,44,0,5683,4317
10,45,0,5558,4442
10,46,0,5430,4570
10,47,0,5316,4684
10,48,0,5200,4800
10,49,0,5094,4906
10,50,0,4967,5033
10,51,0,4854,5146
10,52,0,4738,5262
10,53,0,4619,5381
10,54,0,4511,5489
10,55,0,4419,5581
10,56,0,4326,5674
10,57,0,4213,5787
10,58,0,4121,5879
10,59,0,4025,5975
10,60,0,3924,6076
10,61,0,3843,6157
10,62,0,3762,6238
10,63,0,3681,6319
10,64,0,3609,6391
10,65,0,3515,6485
10,66,0,3436,6564
10,67,0,3368,6632
10,68,0,3276,6724
10,69,0,3205,6795
10,70,0,3122,6878
10,71,0,3058,6942
10,72,0,2986,7014
10,73,0,2923,7077
10,74,0,2858,7142
10,75,0,2798,7202
10,76,0,2732,7268
10,77,0,2673,7327
10,78,0,2626,7374
10,79,0,2573,7427
11,0,9999,1,0
11,1,9999,1,0
11,2,9999,1,0
11,3,9998,2,0
11,4,9997,3,0
11,5,9996,4,0
11,6,9996,4,0
11,7,9992,8,0
11,8,9986,13,1
11,9,9973,26,1
11,10,9957,41,2
11,11,9901,65,34
11,12,9815,120,65
11,13,9725,178,97
11,14,9593,277,130
11,15,9399,437,164
11,16,9140,661,199
11,17,8788,968,244
11,18,8226,1487,287
11,19,7501,2151,348
11,20,6537,3031,432
11,21,5373,4095,532
11,22,4189,5176,635
11,23,3017,6230,753
11,24,2040,7070,890
11,25,1323,7620,1057
11,26,851,7911,1238
11,27,535,8007,1458
11,28,311,8067,1622
11,29,193,7994,1813
11,30,121,7880,1999
11,31,77,7751,2172
11,32,55,7598,2347
11,33,38,7455,2507
11,34,24,7309,2667
11,35,16,7149,2835
11,36,12,7012,2976
11,37,7,6831,3162
11,38,4,6670,3326
11,39,2,6503,3495
11,40,0,6352,3648
11,41,0,6208,3792
11,42,0,6041,3959
11,43,0,5907,4093
11,44,0,5783,4217
11,45,0,5643,4357
11,46,0,5500,4500
11,47,0,5369,4631
11,48,0,5234,4766
11,49,0,5113,4887
11,50,0,4978,5022
11,51,0,4863,5137
11,52,0,4760,5240
11,53,0,4654,5346
11,54,0,4534,5466
11,55,0,4441,5559
11,56,0,4338,5662
11,57,0,4233,5767
11,58,0,4134,5866
11,59,0,4013,5987
11,60,0,3933,6067
11,61,0,3844,6156
11,62,0,3741,6259
11,63,0,3644,6356
11,64,0,3559,6441
11,65,0,3466,6534
11,66,0,3389,6611
11,67,0,3307,6693
11,68,0,3239,6761
11,69,0,3161,6839
11,70,0,3084,6916
11,71,0,3011,6989
11,72,0,2943,7057
11,73,0,2872,7128
11,74,0,2791,7209
11,75,0,2731,7269
11,76,0,2676,7324
11,77,0,2608,7392
11,78,0,2542,7458
11,79,0,2470,7530
18,0,9999,1,0
18,1,9999,1,0
18,2,9999,1,0
18,3,9999,1,0
18,4,9998,2,0
18,5,9995,5,0
18,6,9991,9,0
18,7,9987,12,1
18,8,9980,19,1
18,9,9966,33,1
18,10,9949,46,5
18,11,9899,65,36
18,12,9826,107,67
18,13,9722,178,100
18,14,9569,299,132
18,15,9374,459,167
18,16,9079,715,206
18,17,8676,1075,249
18,18,8050,1642,308
18,19,7237,2392,371
18,20,6234,3317,449
18,21,5031,4426,543
18,22,3818,5524,658
18,23,2683,6512,805
18,24,1838,7184,978
18,25,1162,7703,1135
18,26,716,7962,1322
18,27,446,8037,1517
18,28,279,8001,1720
18,29,171,7932,1897
18,30,97,7817,2086
18,31,61,7646,2293
18,32,34,7482,2484
18,33,21,7338,2641
18,34,9,7170,2821
18,35,8,7012,2980
18,36,5,6842,3153
18,37,5,6686,3309
18,38,3,6521,3476
18,39,3,6362,3635
18,40,3,6214,3783
18,41,3,6078,3919
18,42,2,5944,4054
18,43,1,5808,4191
18,44,0,5674,4326
18,45,0,5553,4447
18,46,0,5430,4570
18,47,0,5314,4686
18,48,0,5195,4805
18,49,0,5070,4930
18,50,0,4946,5054
18,51,0,4845,5155
18,52,0,4734,5266
18,53,0,4630,5370
18,54,0,4516,5484
18,55,0,4404,5596
18,56,0,4294,5706
18,57,0,4189,5811
18,58,0,4090,5910
18,59,0,3998,6002
18,60,0,3899,6101
18,61,0,3819,6181
18,62,0,3739,6261
18,63,0,3652,6348
18,64,0,3572,6428
18,65,0,3477,6523
18,66,0,3382,6618
18,67,0,3287,6713
18,68,0,3199,6801
18,69,0,3125,6875
18,70,0,3056,6944
18,71,0,2999,7001
18,72,0,2944,7056
18,73,0,2850,7150
18,74,0,2786,7214
18,75,0,2716,7284
18,76,0,2666,7334
18,77,0,2612,7388
18,78,0,2554,7446
18,79,0,2502,7498
5,0,9999,1,0
5,1,9999,1,0
5,2,9998,2,0
5,3,9994,6,0
5,4,9990,10,0
5,5,9986,14,0
5,6,9978,21,1
5,7,9969,30,1
5,8,9950,49,1
5,9,9914,85,1
5,10,9861,136,3
5,11,9752,211,37
5,12,9603,320,77
5,13,9370,517,113
5,14,9054,791,155
5,15,8609,1186,205
5,16,8017,1724,259
5,17,7185,2486,329
5,18,6139,3463,398
5,19,4930,4586,484
5,20,3681,5713,606
5,21,2628,6611,761
5,22,1715,7351,934
5,23,1083,7803,1114
5,24,665,8039,1296
5,25,392,8099,1509
5,26,239,8068,1693
5,27,139,7981,1880
5,28,87,7843,2070
5,29,58,7710,2232
5,30,42,7534,2424
5,31,27,7384,2589
5,32,20,7232,2748
5,33,14,7073,2913
5,34,7,6913,3080
5,35,5,6747,3248
5,36,5,6588,3407
5,37,3,6417,3580
5,38,3,6290,3707
5,39,2,6154,3844
5,40,0,6022,3978
5,41,0,5876,4124
5,42,0,5754,4246
5,43,0,5619,4381
5,44,0,5469,4531
5,45,0,5346,4654
5,46,0,5233,4767
5,47,0,5124,4876
5,48,0,5003,4997
5,49,0,4887,5113
5,50,0,4786,5214
5,51,0,4673,5327
5,52,0,4569,5431
5,53,0,4464,5536
5,54,0,4347,5653
5,55,0,4241,5759
5,56,0,4132,5868
5,57,0,4045,5955
5,58,0,3951,6049
5,59,0,3855,6145
5,60,0,3788,6212
5,61,0,3714,6286
5,62,0,3624,6376
5,63,0,3547,6453
5,64,0,3462,6538
5,65,0,3391,6609
5,66,0,3309,6691
5,67,0,3230,6770
5,68,0,3157,6843
5,69,0,3084,6916
5,70,0,3011,6989
5,71,0,2940,7060
5,72,0,2872,7128
5,73,0,2804,7196
5,74,0,2721,7279
5,75,0,2662,7338
5,76,0,2597,7403
5,77,0,2535,7465
5,78,0,2466,7534
5,79,0,2407,7593
19,0,9999,1,0
19,1,9998,2,0
19,2,9995,5,0
19,3,9993,7,0
19,4,9989,11,0
19,5,9982,18,0
19,6,9966,32,2
19,7,9943,54,3
19,8,9906,90,4
19,9,9856,139,5
19,10,9764,226,10
19,11,9588,368,44
19,12,9352,568,80
19,13,8974,905,121
19,14,8442,1388,170
19,15,7721,2051,228
19,16,6779,2918,303
19,17,5656,3950,394
19,18,4365,5153,482
19,19,3168,6229,603
19,20,2151,7104,745
19,21,1386,7695,919
19,22,878,8021,1101
19,23,545,8142,1313
19,24,324,8165,1511
19,25,186,8128,1686
19,26,119,8016,1865
19,27,78,7879,2043
19,28,49,7747,2204
19,29,35,7580,2385
19,30,21,7412,2567
19,31,17,7249,2734
19,32,8,7083,2909
19,33,3,6921,3076
19,34,2,6747,3251
19,35,1,6613,3386
19,36,0,6452,3548
19,37,0,6308,3692
19,38,0,6144,3856
19,39,0,5985,4015
19,40,0,5862,4138
19,41,0,5726,4274
19,42,0,5600,4400
19,43,0,5477,4523
19,44,0,5356,4644
19,45,0,5227,4773
19,46,0,5106,4894
19,47,0,4981,5019
19,48,0,4878,5122
19,49,0,4768,5232
19,50,0,4646,5354
19,51,0,4549,5451
19,52,0,4451,5549
19,53,0,4348,5652
19,54,0,4262,5738
19,55,0,4168,5832
19,56,0,4063,5937
19,57,0,3962,6038
19,58,0,3862,6138
19,59,0,3792,6208
19,60,0,3701,6299
19,61,0,3613,6387
19,62,0,3534,6466
