id,time,S,I,R
5,8,9999,1,0
5,9,9999,1,0
5,10,9999,1,0
5,11,9999,1,0
5,12,9999,1,0
5,13,9999,1,0
5,14,9999,1,0
5,15,9999,1,0
5,16,9999,1,0
5,17,9999,1,0
5,18,9999,1,0
5,19,9999,1,0
5,20,9999,1,0
5,21,9999,1,0
5,22,9999,1,0
5,23,9999,1,0
5,24,9999,1,0
5,25,9999,1,0
5,26,9998,2,0
5,27,9998,2,0
5,28,9998,2,0
5,29,9998,2,0
5,30,9998,2,0
5,31,9998,2,0
5,32,9998,2,0
5,33,9997,3,0
5,34,9997,3,0
5,35,9996,4,0
5,36,9996,4,0
5,37,9996,4,0
5,38,9996,4,0
5,39,9996,4,0
5,40,9995,5,0
5,41,9995,4,1
5,42,9993,6,1
5,43,9992,7,1
5,44,9992,7,1
5,45,9992,7,1
5,46,9989,10,1
5,47,9987,11,2
5,48,9985,13,2
5,49,9982,16,2
5,50,9978,19,3
5,51,9974,22,4
5,52,9969,27,4
5,53,9964,32,4
5,54,9957,39,4
5,55,9952,44,4
5,56,9947,48,5
5,57,9935,57,8
5,58,9925,66,9
5,59,9917,74,9
5,60,9906,84,10
5,61,9895,93,12
5,62,9881,106,13
5,63,9871,115,14
5,64,9857,127,16
5,65,9826,157,17
5,66,9797,186,17
5,67,9768,215,17
5,68,9749,232,19
5,69,9718,259,23
5,70,9682,293,25
5,71,9631,342,27
5,72,9584,387,29
5,73,9533,436,31
5,74,9470,492,38
5,75,9401,557,42
5,76,9318,635,47
5,77,9231,717,52
5,78,9132,809,59
5,79,9019,920,61
1,0,9999,1,0
1,1,9999,1,0
1,2,9999,1,0
1,3,9999,1,0
1,4,9998,2,0
1,5,9998,2,0
1,6,9998,2,0
1,7,9998,2,0
1,8,9998,2,0
1,9,9996,4,0
1,10,9994,6,0
1,11,9994,6,0
1,12,9993,7,0
1,13,9993,7,0
1,14,9991,9,0
1,15,9989,11,0
1,16,9985,13,2
1,17,9983,14,3
1,18,9982,14,4
1,19,9979,16,5
1,20,9977,17,6
1,21,9973,21,6
1,22,9971,23,6
1,23,9968,26,6
1,24,9966,28,6
1,25,9961,32,7
1,26,9956,37,7
1,27,9947,46,7
1,28,9937,56,7
1,29,9927,66,7
1,30,9920,73,7
1,31,9907,86,7
1,32,9897,94,9
1,33,9878,112,10
1,34,9855,133,12
1,35,9846,142,12
1,36,9819,166,15
1,37,9805,179,16
1,38,9771,211,18
1,39,9747,233,20
1,40,9710,269,21
1,41,9669,306,25
1,42,9630,340,30
1,43,9579,388,33
1,44,9522,441,37
1,45,9444,510,46
1,46,9368,582,50
1,47,9286,655,59
1,48,9190,746,64
1,49,9092,834,74
1,50,8968,949,83
1,51,8848,1056,96
1,52,8678,1220,102
1,53,8526,1360,114
1,54,8354,1518,128
1,55,8171,1684,145
1,56,7963,1878,159
1,57,7741,2080,179
1,58,7494,2304,202
1,59,7203,2573,224
1,60,6895,2857,248
1,61,6585,3132,283
1,62,6286,3398,316
1,63,5964,3686,350
1,64,5650,3965,385
1,65,5312,4266,422
1,66,4978,4567,455
1,67,4605,4885,510
1,68,4234,5207,559
1,69,3898,5504,598
1,70,3586,5758,656
1,71,3273,6016,711
1,72,2981,6253,766
1,73,2685,6497,818
1,74,2436,6660,904
1,75,2206,6820,974
1,76,1982,6985,1033
1,77,1768,7122,1110
1,78,1578,7243,1179
1,79,1404,7339,1257
17,0,9999,1,0
17,1,9999,1,0
17,2,9999,1,0
17,3,9999,1,0
17,4,9999,1,0
17,5,9999,1,0
17,6,9997,3,0
17,7,9997,3,0
17,8,9997,3,0
17,9,9997,3,0
17,10,9997,3,0
17,11,9997,3,0
17,12,9997,3,0
17,13,9997,3,0
17,14,9997,3,0
17,15,9997,3,0
17,16,9997,3,0
17,17,9997,3,0
17,18,9997,3,0
17,19,9997,3,0
17,20,9997,3,0
17,21,9997,3,0
17,22,9996,4,0
17,23,9995,5,0
17,24,9994,6,0
17,25,9992,8,0
17,26,9992,8,0
17,27,9992,8,0
17,28,9989,11,0
17,29,9988,12,0
17,30,9986,14,0
17,31,9982,18,0
17,32,9977,23,0
17,33,9976,24,0
17,34,9974,26,0
17,35,9968,32,0
17,36,9959,40,1
17,37,9949,50,1
17,38,9942,57,1
17,39,9932,67,1
17,40,9928,70,2
17,41,9911,86,3
17,42,9898,98,4
17,43,9881,113,6
17,44,9860,132,8
17,45,9840,152,8
17,46,9815,175,10
17,47,9795,191,14
17,48,9770,213,17
17,49,9749,230,21
17,50,9715,259,26
17,51,9674,294,32
17,52,9636,326,38
17,53,9580,379,41
17,54,9525,429,46
17,55,9457,492,51
17,56,9376,566,58
17,57,9309,627,64
17,58,9209,722,69
17,59,9119,808,73
17,60,9002,920,78
17,61,8893,1018,89
17,62,8770,1139,91
17,63,8591,1306,103
17,64,8424,1462,114
17,65,8233,1638,129
17,66,8004,1851,145
17,67,7788,2055,157
17,68,7545,2284,171
17,69,7293,2511,196
17,70,6997,2780,223
17,71,6702,3040,258
17,72,6375,3335,290
17,73,6031,3646,323
17,74,5688,3943,369
17,75,5321,4273,406
17,76,4968,4581,451
17,77,4602,4897,501
17,78,4268,5189,543
17,79,3962,5446,592
14,0,9999,1,0
14,1,9998,2,0
14,2,9998,2,0
14,3,9996,4,0
14,4,9993,7,0
14,5,9993,7,0
14,6,9993,7,0
14,7,9992,8,0
14,8,9992,8,0
14,9,9992,8,0
14,10,9988,12,0
14,11,9988,11,1
14,12,9987,12,1
14,13,9983,15,2
14,14,9981,17,2
14,15,9976,22,2
14,16,9973,25,2
14,17,9970,27,3
14,18,9965,32,3
14,19,9961,36,3
14,20,9952,45,3
14,21,9947,50,3
14,22,9941,56,3
14,23,9929,67,4
14,24,9917,78,5
14,25,9907,88,5
14,26,9898,97,5
14,27,9885,109,6
14,28,9867,123,10
14,29,9841,148,11
14,30,9824,163,13
14,31,9803,181,16
14,32,9776,208,16
14,33,9742,240,18
14,34,9711,269,20
14,35,9669,306,25
14,36,9611,362,27
14,37,9554,416,30
14,38,9489,476,35
14,39,9409,552,39
14,40,9346,611,43
14,41,9266,682,52
14,42,9180,760,60
14,43,9076,854,70
14,44,8956,962,82
14,45,8818,1093,89
14,46,8664,1238,98
14,47,8500,1390,110
14,48,8317,1561,122
14,49,8113,1755,132
14,50,7876,1972,152
14,51,7650,2181,169
14,52,7386,2417,197
14,53,7121,2651,228
14,54,6846,2900,254
14,55,6556,3164,280
14,56,6231,3461,308
14,57,5905,3754,341
14,58,5570,4059,371
14,59,5233,4357,410
14,60,4889,4657,454
14,61,4524,4969,507
14,62,4193,5248,559
14,63,3857,5543,600
14,64,3523,5823,654
14,65,3222,6064,714
14,66,2940,6286,774
14,67,2680,6472,848
14,68,2427,6659,914
14,69,2171,6842,987
14,70,1995,6954,1051
14,71,1784,7096,1120
14,72,1606,7185,1209
14,73,1444,7268,1288
14,74,1291,7355,1354
14,75,1144,7429,1427
14,76,1019,7492,1489
14,77,906,7540,1554
14,78,808,7559,1633
14,79,723,7563,1714
10,0,9999,1,0
10,1,9999,1,0
10,2,9998,2,0
10,3,9998,2,0
10,4,9997,3,0
10,5,9997,3,0
10,6,9996,4,0
10,7,9994,6,0
10,8,9993,7,0
10,9,9991,8,1
10,10,9990,9,1
10,11,9990,9,1
10,12,9988,11,1
10,13,9986,13,1
10,14,9984,15,1
10,15,9982,17,1
10,16,9979,20,1
10,17,9977,22,1
10,18,9973,26,1
10,19,9969,30,1
10,20,9962,37,1
10,21,9956,43,1
10,22,9949,50,1
10,23,9941,58,1
10,24,9929,69,2
10,25,9918,78,4
10,26,9902,94,4
10,27,9885,109,6
10,28,9860,134,6
10,29,9833,161,6
10,30,9805,187,8
10,31,9786,205,9
10,32,9748,238,14
10,33,9723,258,19
10,34,9696,284,20
10,35,9658,320,22
10,36,9613,361,26
10,37,9556,414,30
10,38,9496,471,33
10,39,9427,536,37
10,40,9360,601,39
10,41,9264,690,46
10,42,9153,792,55
10,43,9034,901,65
10,44,8932,997,71
10,45,8793,1127,80
10,46,8659,1257,84
10,47,8494,1407,99
10,48,8289,1590,121
10,49,8102,1763,135
10,50,7886,1964,150
10,51,7652,2180,168
10,52,7401,2410,189
10,53,7120,2667,213
10,54,6814,2945,241
10,55,6515,3209,276
10,56,6188,3509,303
10,57,5872,3788,340
10,58,5537,4089,374
10,59,5214,4373,413
10,60,4891,4645,464
10,61,4558,4930,512
10,62,4202,5245,553
10,63,3839,5552,609
10,64,3549,5788,663
10,65,3268,6001,731
10,66,3013,6194,793
10,67,2740,6406,854
10,68,2477,6606,917
10,69,2247,6778,975
10,70,2036,6910,1054
10,71,1821,7055,1124
10,72,1596,7210,1194
10,73,1437,7289,1274
10,74,1272,7372,1356
10,75,1128,7444,1428
10,76,1001,7484,1515
10,77,907,7509,1584
10,78,815,7519,1666
10,79,723,7527,1750
3,0,9999,1,0
3,1,9999,1,0
